object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Label 1,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
68,0,69,0,Label 1,1.0,0.0,139.0,5857.0,2113.0,5875.0,2125.0,5865.842,2119.2087
69,0,70,0,Label 1,1.0,0.0,53.0,6297.0,2144.0,6310.0,2151.0,6303.585,2146.7546
70,0,71,0,Label 1,1.0,0.0,96.0,5690.0,2152.0,5704.0,2163.0,5697.104,2156.5417
71,0,72,0,Label 1,1.0,0.0,115.0,5227.0,2175.0,5247.0,2182.0,5236.609,2178.0088
72,0,73,0,Label 1,1.0,0.0,122.0,9026.0,2193.0,9038.0,2210.0,9031.246,2200.4673
73,0,74,0,Label 1,1.0,0.0,221.0,10282.0,2195.0,10303.0,2209.0,10291.855,2201.9094
74,0,75,0,Label 1,1.0,0.0,54.0,6206.0,2198.0,6213.0,2211.0,6209.0186,2204.037
75,0,76,0,Label 1,1.0,0.0,333.0,8533.0,2204.0,8551.0,2233.0,8540.97,2218.979
76,0,77,0,Label 1,1.0,0.0,306.0,3313.0,2209.0,3334.0,2228.0,3322.9314,2217.6208
77,0,78,0,Label 1,1.0,0.0,328.0,4012.0,2240.0,4029.0,2267.0,4019.6646,2253.5
78,0,79,0,Label 1,1.0,0.0,117.0,6073.0,2244.0,6090.0,2255.0,6081.419,2248.9744
79,0,80,0,Label 1,1.0,0.0,168.0,5874.0,2257.0,5891.0,2272.0,5882.327,2264.1726
80,0,81,0,Label 1,1.0,0.0,424.0,7875.0,2277.0,7898.0,2308.0,7886.16,2292.092
81,0,82,0,Label 1,1.0,0.0,273.0,8093.0,2299.0,8117.0,2313.0,8104.2676,2305.989
82,0,83,0,Label 1,1.0,0.0,199.0,9273.0,2301.0,9292.0,2319.0,9282.433,2309.6733
83,0,84,0,Label 1,1.0,0.0,75.0,5612.0,2303.0,5620.0,2318.0,5615.9067,2310.36
84,0,85,0,Label 1,1.0,0.0,219.0,6093.0,2307.0,6112.0,2328.0,6101.685,2317.2969
85,0,86,0,Label 1,1.0,0.0,164.0,6410.0,2330.0,6428.0,2346.0,6419.2197,2337.9817
86,0,87,0,Label 1,1.0,0.0,273.0,3782.0,2333.0,3798.0,2362.0,3789.066,2346.2197
87,0,88,0,Label 1,1.0,0.0,331.0,5085.0,2334.0,5101.0,2363.0,5092.894,2347.4138
88,0,89,0,Label 1,1.0,0.0,141.0,4676.0,2350.0,4691.0,2364.0,4683.8438,2356.0496
89,0,90,0,Label 1,1.0,0.0,254.0,5020.0,2352.0,5041.0,2374.0,5029.689,2361.4802
90,0,91,0,Label 1,1.0,0.0,73.0,3338.0,2356.0,3351.0,2367.0,3344.2192,2360.137
91,0,92,0,Label 1,1.0,0.0,31.0,5972.0,2362.0,5980.0,2367.0,5975.5806,2364.2903
92,0,93,0,Label 1,1.0,0.0,175.0,5436.0,2370.0,5449.0,2387.0,5442.3716,2377.497
93,0,94,0,Label 1,1.0,0.0,259.0,6237.0,2386.0,6259.0,2405.0,6246.8994,2394.1157
94,0,95,0,Label 1,1.0,0.0,115.0,9174.0,2386.0,9186.0,2400.0,9179.869,2392.0173
95,0,96,0,Label 1,1.0,0.0,347.0,9407.0,2425.0,9425.0,2452.0,9415.314,2437.9597
96,0,97,0,Label 1,1.0,0.0,427.0,3614.0,2426.0,3633.0,2464.0,3622.8313,2444.5457
97,0,98,0,Label 1,1.0,0.0,69.0,10547.0,2426.0,10557.0,2436.0,10551.913,2430.3044
98,0,99,0,Label 1,1.0,0.0,118.0,5878.0,2429.0,5892.0,2443.0,5884.695,2435.1018
99,0,100,0,Label 1,1.0,0.0,29.0,5894.0,2447.0,5900.0,2456.0,5895.931,2452.3794
100,0,101,0,Label 1,1.0,0.0,108.0,10085.0,2473.0,10098.0,2485.0,10091.75,2478.7407
101,0,102,0,Label 1,1.0,0.0,152.0,6916.0,2496.0,6926.0,2514.0,6920.7236,2504.3882
102,0,103,0,Label 1,1.0,0.0,167.0,8222.0,2507.0,8240.0,2528.0,8229.856,2515.964
103,0,104,0,Label 1,1.0,0.0,275.0,5110.0,2509.0,5130.0,2529.0,5119.102,2518.6582
104,0,105,0,Label 1,1.0,0.0,68.0,7426.0,2520.0,7435.0,2533.0,7430.4116,2524.5
105,0,106,0,Label 1,1.0,0.0,386.0,3757.0,2522.0,3776.0,2551.0,3765.891,2537.1035
106,0,107,0,Label 1,1.0,0.0,221.0,8910.0,2530.0,8929.0,2549.0,8918.9,2539.2986
107,0,108,0,Label 1,1.0,0.0,35.0,7226.0,2531.0,7236.0,2540.0,7231.2,2535.543
108,0,109,0,Label 1,1.0,0.0,24.0,7802.0,2534.0,7807.0,2541.0,7803.625,2537.0833
109,0,110,0,Label 1,1.0,0.0,311.0,7920.0,2537.0,7937.0,2568.0,7928.807,2552.73
110,0,111,0,Label 1,1.0,0.0,41.0,7102.0,2541.0,7109.0,2552.0,7104.8535,2545.4878
111,0,112,0,Label 1,1.0,0.0,326.0,8534.0,2550.0,8560.0,2565.0,8546.509,2556.727
112,0,113,0,Label 1,1.0,0.0,138.0,6399.0,2554.0,6411.0,2572.0,6404.7393,2562.5796
113,0,114,0,Label 1,1.0,0.0,149.0,3624.0,2575.0,3637.0,2589.0,3630.2014,2581.5503
114,0,115,0,Label 1,1.0,0.0,377.0,5257.0,2577.0,5276.0,2602.0,5265.928,2590.3289
115,0,116,0,Label 1,1.0,0.0,164.0,4241.0,2583.0,4259.0,2597.0,4250.049,2589.4023
116,0,117,0,Label 1,1.0,0.0,89.0,5754.0,2584.0,5762.0,2601.0,5757.0337,2591.0337
117,0,118,0,Label 1,1.0,0.0,47.0,5753.0,2602.0,5759.0,2613.0,5755.851,2606.9788
118,0,119,0,Label 1,1.0,0.0,245.0,3797.0,2609.0,3815.0,2627.0,3805.3755,2617.5918
119,0,120,0,Label 1,1.0,0.0,318.0,6985.0,2615.0,7010.0,2636.0,6997.0312,2624.7893
120,0,121,0,Label 1,1.0,0.0,108.0,10946.0,2627.0,10959.0,2639.0,10951.833,2632.9167
121,0,122,0,Label 1,1.0,0.0,149.0,5145.0,2630.0,5160.0,2643.0,5152.409,2636.114
122,0,123,0,Label 1,1.0,0.0,503.0,2934.0,2633.0,2954.0,2679.0,2943.7058,2657.692
123,0,124,0,Label 1,1.0,0.0,136.0,9814.0,2643.0,9829.0,2657.0,9821.015,2649.5442
124,0,125,0,Label 1,1.0,0.0,282.0,8372.0,2655.0,8389.0,2683.0,8381.234,2667.493
125,0,126,0,Label 1,1.0,0.0,282.0,7842.0,2668.0,7858.0,2693.0,7849.362,2680.1702
126,0,127,0,Label 1,1.0,0.0,94.0,4875.0,2678.0,4890.0,2687.0,4882.3936,2681.7659
127,0,128,0,Label 1,1.0,0.0,307.0,3538.0,2692.0,3558.0,2717.0,3547.4756,2703.964
128,0,129,0,Label 1,1.0,0.0,175.0,6499.0,2704.0,6511.0,2723.0,6504.554,2713.48
129,0,130,0,Label 1,1.0,0.0,121.0,5748.0,2718.0,5760.0,2733.0,5753.3306,2724.818
130,0,131,0,Label 1,1.0,0.0,97.0,7573.0,2721.0,7593.0,2735.0,7583.093,2727.6392
131,0,132,0,Label 1,1.0,0.0,198.0,4698.0,2735.0,4720.0,2752.0,4707.884,2742.7424
132,0,133,0,Label 1,1.0,0.0,117.0,10443.0,2735.0,10458.0,2745.0,10450.273,2739.9487
133,0,134,0,Label 1,1.0,0.0,384.0,7357.0,2752.0,7378.0,2778.0,7365.8774,2763.4402
134,0,135,0,Label 1,1.0,0.0,350.0,5675.0,2759.0,5702.0,2784.0,5689.28,2772.4258
135,0,136,0,Label 1,1.0,0.0,99.0,4037.0,2761.0,4050.0,2775.0,4043.606,2766.7273
136,0,137,0,Label 1,1.0,0.0,480.0,8556.0,2767.0,8576.0,2805.0,8565.932,2784.2688
137,0,138,0,Label 1,1.0,0.0,251.0,5226.0,2775.0,5247.0,2792.0,5236.4224,2782.522
138,0,139,0,Label 1,1.0,0.0,84.0,3754.0,2780.0,3762.0,2792.0,3757.4285,2785.0356
139,0,140,0,Label 1,1.0,0.0,249.0,10407.0,2784.0,10422.0,2808.0,10414.044,2794.9678
140,0,141,0,Label 1,1.0,0.0,463.0,7148.0,2808.0,7168.0,2839.0,7156.6284,2822.6284
141,0,142,0,Label 1,1.0,0.0,46.0,7273.0,2809.0,7284.0,2814.0,7277.587,2810.913
142,0,143,0,Label 1,1.0,0.0,16.0,3261.0,2813.0,3266.0,2817.0,3263.0625,2814.8125
143,0,144,0,Label 1,1.0,0.0,28.0,7377.0,2831.0,7384.0,2839.0,7380.25,2834.2856
144,0,145,0,Label 1,1.0,0.0,211.0,9457.0,2852.0,9476.0,2867.0,9466.133,2858.4788
145,0,146,0,Label 1,1.0,0.0,227.0,4589.0,2853.0,4603.0,2875.0,4595.128,2863.1675
146,0,147,0,Label 1,1.0,0.0,115.0,10546.0,2861.0,10561.0,2875.0,10553.348,2867.5479
147,0,148,0,Label 1,1.0,0.0,224.0,10490.0,2884.0,10508.0,2900.0,10498.099,2891.2231
148,0,149,0,Label 1,1.0,0.0,182.0,10306.0,2892.0,10319.0,2919.0,10312.017,2903.3462
149,0,150,0,Label 1,1.0,0.0,364.0,6016.0,2897.0,6041.0,2916.0,6028.434,2906.2583
150,0,151,0,Label 1,1.0,0.0,78.0,6768.0,2898.0,6782.0,2907.0,6773.936,2901.6282
151,0,152,0,Label 1,1.0,0.0,354.0,8911.0,2924.0,8928.0,2951.0,8919.161,2937.2769
152,0,153,0,Label 1,1.0,0.0,130.0,4174.0,2929.0,4192.0,2939.0,4182.646,2933.2385
153,0,154,0,Label 1,1.0,0.0,61.0,6899.0,2929.0,6910.0,2937.0,6903.705,2932.3936
154,0,155,0,Label 1,1.0,0.0,72.0,2877.0,2933.0,2889.0,2944.0,2881.6528,2938.5278
155,0,156,0,Label 1,1.0,0.0,144.0,3768.0,2936.0,3783.0,2951.0,3775.111,2942.75
156,0,157,0,Label 1,1.0,0.0,556.0,6867.0,2937.0,6887.0,2974.0,6876.0376,2954.7195
157,0,158,0,Label 1,1.0,0.0,115.0,10273.0,2950.0,10286.0,2964.0,10279.191,2956.5566
158,0,159,0,Label 1,1.0,0.0,218.0,8406.0,2953.0,8429.0,2979.0,8417.399,2964.546
159,0,160,0,Label 1,1.0,0.0,358.0,3056.0,2959.0,3082.0,2981.0,3068.0447,2968.6816
160,0,161,0,Label 1,1.0,0.0,88.0,8273.0,2963.0,8283.0,2975.0,8277.5,2967.8977
161,0,162,0,Label 1,1.0,0.0,109.0,9311.0,2977.0,9324.0,2988.0,9317.192,2982.0
162,0,163,0,Label 1,1.0,0.0,34.0,4626.0,2987.0,4631.0,2998.0,4628.2354,2992.0293
163,0,164,0,Label 1,1.0,0.0,44.0,4922.0,2989.0,4934.0,2996.0,4926.5,2991.182
164,0,165,0,Label 1,1.0,0.0,279.0,9980.0,2994.0,9998.0,3015.0,9988.774,3003.9714
165,0,166,0,Label 1,1.0,0.0,161.0,10580.0,3004.0,10592.0,3025.0,10585.913,3013.671
166,0,167,0,Label 1,1.0,0.0,276.0,5134.0,3018.0,5155.0,3034.0,5144.018,3025.3586
167,0,168,0,Label 1,1.0,0.0,139.0,6157.0,3018.0,6172.0,3034.0,6163.4893,3024.7913
168,0,169,0,Label 1,1.0,0.0,223.0,10365.0,3021.0,10391.0,3044.0,10378.251,3032.6816
169,0,170,0,Label 1,1.0,0.0,293.0,6899.0,3039.0,6924.0,3054.0,6911.529,3046.6519
170,0,171,0,Label 1,1.0,0.0,425.0,4020.0,3046.0,4037.0,3089.0,4027.6519,3067.2283
171,0,172,0,Label 1,1.0,0.0,98.0,10866.0,3053.0,10879.0,3063.0,10871.857,3057.5715
172,0,173,0,Label 1,1.0,0.0,251.0,6980.0,3062.0,6996.0,3083.0,6987.709,3071.8845
173,0,174,0,Label 1,1.0,0.0,430.0,7743.0,3071.0,7770.0,3097.0,7754.177,3084.963
174,0,175,0,Label 1,1.0,0.0,33.0,2663.0,3072.0,2668.0,3080.0,2664.9697,3075.2424
175,0,176,0,Label 1,1.0,0.0,88.0,2675.0,3091.0,2687.0,3105.0,2680.8977,3097.9092
176,0,177,0,Label 1,1.0,0.0,398.0,10391.0,3092.0,10415.0,3113.0,10402.412,3102.2788
177,0,178,0,Label 1,1.0,0.0,674.0,6525.0,3100.0,6572.0,3135.0,6548.976,3117.62
178,0,179,0,Label 1,1.0,0.0,122.0,5144.0,3101.0,5161.0,3117.0,5152.7705,3109.1638
179,0,180,0,Label 1,1.0,0.0,264.0,9118.0,3102.0,9139.0,3119.0,9127.863,3109.4355
180,0,181,0,Label 1,1.0,0.0,90.0,6419.0,3128.0,6431.0,3139.0,6424.3,3133.5222
181,0,182,0,Label 1,1.0,0.0,319.0,5939.0,3135.0,5956.0,3167.0,5946.7837,3149.953
182,0,183,0,Label 1,1.0,0.0,235.0,8079.0,3137.0,8097.0,3156.0,8087.783,3145.6042
183,0,184,0,Label 1,1.0,0.0,130.0,7327.0,3138.0,7344.0,3151.0,7334.977,3143.9307
184,0,185,0,Label 1,1.0,0.0,345.0,5832.0,3139.0,5859.0,3162.0,5843.835,3151.0203
185,0,186,0,Label 1,1.0,0.0,211.0,10511.0,3162.0,10530.0,3184.0,10520.934,3172.763
186,0,187,0,Label 1,1.0,0.0,330.0,6930.0,3174.0,6954.0,3195.0,6940.585,3183.2031
187,0,188,0,Label 1,1.0,0.0,141.0,4364.0,3177.0,4380.0,3188.0,4372.1133,3182.149
188,0,189,0,Label 1,1.0,0.0,95.0,9268.0,3185.0,9279.0,3197.0,9273.158,3190.5684
189,0,190,0,Label 1,1.0,0.0,28.0,4965.0,3189.0,4971.0,3198.0,4967.357,3192.5715
190,0,191,0,Label 1,1.0,0.0,259.0,6043.0,3194.0,6069.0,3207.0,6055.1274,3199.9497
191,0,192,0,Label 1,1.0,0.0,264.0,5121.0,3203.0,5135.0,3227.0,5127.8066,3214.4507
192,0,193,0,Label 1,1.0,0.0,265.0,8774.0,3210.0,8792.0,3232.0,8782.638,3220.6077
193,0,194,0,Label 1,1.0,0.0,16.0,6172.0,3231.0,6176.0,3236.0,6173.4375,3233.25
194,0,195,0,Label 1,1.0,0.0,116.0,10640.0,3233.0,10650.0,3248.0,10644.525,3240.3188
195,0,196,0,Label 1,1.0,0.0,198.0,9570.0,3258.0,9589.0,3272.0,9579.803,3264.798
196,0,197,0,Label 1,1.0,0.0,99.0,3496.0,3259.0,3510.0,3270.0,3503.404,3263.5051
197,0,198,0,Label 1,1.0,0.0,65.0,10651.0,3262.0,10658.0,3274.0,10653.738,3267.5847
198,0,199,0,Label 1,1.0,0.0,111.0,5510.0,3278.0,5520.0,3295.0,5514.108,3285.7297
199,0,200,0,Label 1,1.0,0.0,235.0,3212.0,3302.0,3227.0,3325.0,3219.0767,3313.532
200,0,201,0,Label 1,1.0,0.0,302.0,6813.0,3318.0,6827.0,3344.0,6819.917,3330.4868
201,0,202,0,Label 1,1.0,0.0,154.0,10571.0,3325.0,10585.0,3340.0,10577.747,3332.0
202,0,203,0,Label 1,1.0,0.0,22.0,9618.0,3332.0,9626.0,3338.0,9621.682,3334.182
203,0,204,0,Label 1,1.0,0.0,262.0,5733.0,3339.0,5754.0,3364.0,5743.0,3350.664
204,0,205,0,Label 1,1.0,0.0,28.0,4508.0,3346.0,4515.0,3351.0,4511.0356,3347.9644
205,0,206,0,Label 1,1.0,0.0,209.0,8905.0,3346.0,8917.0,3368.0,8910.502,3356.67
206,0,207,0,Label 1,1.0,0.0,420.0,8997.0,3346.0,9015.0,3378.0,9005.99,3361.6477
207,0,208,0,Label 1,1.0,0.0,246.0,9539.0,3353.0,9557.0,3372.0,9547.744,3362.1504
208,0,209,0,Label 1,1.0,0.0,406.0,8491.0,3356.0,8516.0,3381.0,8502.044,3366.005
209,0,210,0,Label 1,1.0,0.0,75.0,4371.0,3367.0,4384.0,3378.0,4376.067,3371.8933
210,0,211,0,Label 1,1.0,0.0,308.0,5129.0,3370.0,5144.0,3397.0,5136.338,3383.62
211,0,212,0,Label 1,1.0,0.0,183.0,7118.0,3374.0,7130.0,3393.0,7123.1147,3382.9946
212,0,213,0,Label 1,1.0,0.0,198.0,2950.0,3397.0,2965.0,3414.0,2957.5557,3405.197
213,0,214,0,Label 1,1.0,0.0,262.0,2838.0,3401.0,2860.0,3420.0,2846.8281,3409.7444
214,0,215,0,Label 1,1.0,0.0,109.0,10866.0,3406.0,10878.0,3418.0,10871.449,3411.789
215,0,216,0,Label 1,1.0,0.0,318.0,4411.0,3408.0,4437.0,3425.0,4424.2515,3415.6792
216,0,217,0,Label 1,1.0,0.0,195.0,5333.0,3416.0,5349.0,3435.0,5340.2153,3424.8206
217,0,218,0,Label 1,1.0,0.0,91.0,9418.0,3428.0,9428.0,3439.0,9422.066,3432.8462
218,0,219,0,Label 1,1.0,0.0,411.0,7658.0,3450.0,7685.0,3472.0,7670.951,3460.365
219,0,220,0,Label 1,1.0,0.0,162.0,7093.0,3456.0,7114.0,3468.0,7103.0,3461.426
220,0,221,0,Label 1,1.0,0.0,242.0,8354.0,3469.0,8372.0,3492.0,8361.9,3478.8718
221,0,222,0,Label 1,1.0,0.0,293.0,7742.0,3477.0,7760.0,3500.0,7749.7373,3486.959
222,0,223,0,Label 1,1.0,0.0,319.0,3342.0,3479.0,3359.0,3504.0,3350.2634,3489.9468
223,0,224,0,Label 1,1.0,0.0,26.0,4715.0,3482.0,4722.0,3488.0,4717.731,3484.8076
224,0,225,0,Label 1,1.0,0.0,426.0,8292.0,3493.0,8312.0,3524.0,8301.427,3508.2888
225,0,226,0,Label 1,1.0,0.0,284.0,10509.0,3497.0,10530.0,3514.0,10518.37,3505.3416
226,0,227,0,Label 1,1.0,0.0,82.0,9120.0,3507.0,9131.0,3520.0,9124.573,3512.9634
227,0,228,0,Label 1,1.0,0.0,126.0,6474.0,3509.0,6485.0,3525.0,6479.2856,3517.238
228,0,229,0,Label 1,1.0,0.0,252.0,6207.0,3514.0,6226.0,3535.0,6216.345,3523.6626
229,0,230,0,Label 1,1.0,0.0,197.0,8779.0,3542.0,8798.0,3555.0,8788.143,3548.0964
230,0,231,0,Label 1,1.0,0.0,289.0,8738.0,3550.0,8761.0,3570.0,8750.193,3559.422
231,0,232,0,Label 1,1.0,0.0,143.0,6091.0,3560.0,6105.0,3575.0,6097.853,3566.923
232,0,233,0,Label 1,1.0,0.0,285.0,9845.0,3568.0,9863.0,3591.0,9853.846,3578.109
233,0,234,0,Label 1,1.0,0.0,326.0,2430.0,3580.0,2458.0,3596.0,2443.3005,3587.6042
234,0,235,0,Label 1,1.0,0.0,244.0,10240.0,3592.0,10259.0,3611.0,10248.791,3601.1558
235,0,236,0,Label 1,1.0,0.0,237.0,9979.0,3596.0,9997.0,3613.0,9987.029,3603.6328
236,0,237,0,Label 1,1.0,0.0,148.0,4438.0,3599.0,4456.0,3611.0,4448.0337,3605.3987
237,0,238,0,Label 1,1.0,0.0,272.0,8262.0,3619.0,8275.0,3649.0,8267.647,3632.489
238,0,239,0,Label 1,1.0,0.0,155.0,5423.0,3627.0,5446.0,3639.0,5432.7095,3632.974
239,0,240,0,Label 1,1.0,0.0,269.0,7614.0,3631.0,7629.0,3655.0,7620.5537,3642.3494
240,0,241,0,Label 1,1.0,0.0,117.0,6658.0,3634.0,6677.0,3642.0,6667.248,3637.9316
241,0,242,0,Label 1,1.0,0.0,104.0,9819.0,3641.0,9829.0,3658.0,9823.615,3648.5864
242,0,243,0,Label 1,1.0,0.0,379.0,6745.0,3645.0,6764.0,3672.0,6753.2427,3657.831
243,0,244,0,Label 1,1.0,0.0,349.0,8811.0,3647.0,8834.0,3672.0,8821.071,3658.8052
244,0,245,0,Label 1,1.0,0.0,129.0,4129.0,3679.0,4141.0,3693.0,4134.5117,3685.5503
