object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Label 1,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
203,0,204,0,Label 1,1.0,0.0,221.0,8981.0,9305.0,9000.0,9323.0,8989.986,9313.928
204,0,205,0,Label 1,1.0,0.0,92.0,2079.0,9319.0,2092.0,9332.0,2085.3696,9325.131
205,0,206,0,Label 1,1.0,0.0,80.0,15353.0,9374.0,15362.0,9385.0,15357.075,9379.275
206,0,207,0,Label 1,1.0,0.0,197.0,11011.0,9421.0,11028.0,9436.0,11018.843,9428.411
207,0,208,0,Label 1,1.0,0.0,172.0,8301.0,9476.0,8317.0,9492.0,8308.268,9483.563
208,0,209,0,Label 1,1.0,0.0,218.0,12275.0,9484.0,12292.0,9502.0,12283.44,9492.041
209,0,210,0,Label 1,1.0,0.0,116.0,13402.0,9783.0,13417.0,9794.0,13408.775,9788.716
210,0,211,0,Label 1,1.0,0.0,101.0,11498.0,9815.0,11510.0,9830.0,11503.534,9822.485
211,0,212,0,Label 1,1.0,0.0,208.0,11209.0,9868.0,11228.0,9884.0,11217.5625,9874.908
212,0,213,0,Label 1,1.0,0.0,35.0,11248.0,10158.0,11256.0,10164.0,11251.429,10160.714
