object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Label 1,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
17,0,18,0,Label 1,1.0,0.0,240.0,7133.0,2814.0,7152.0,2836.0,7140.3374,2823.1
18,0,19,0,Label 1,1.0,0.0,16.0,4766.0,2816.0,4770.0,2821.0,4767.6875,2818.0625
19,0,20,0,Label 1,1.0,0.0,414.0,7008.0,2817.0,7026.0,2848.0,7016.8384,2832.9421
20,0,21,0,Label 1,1.0,0.0,214.0,6462.0,2845.0,6480.0,2864.0,6470.86,2854.729
21,0,22,0,Label 1,1.0,0.0,183.0,7205.0,2845.0,7218.0,2865.0,7211.5903,2853.4373
22,0,23,0,Label 1,1.0,0.0,287.0,7550.0,2857.0,7573.0,2875.0,7560.756,2865.3484
23,0,24,0,Label 1,1.0,0.0,205.0,7695.0,2857.0,7714.0,2872.0,7704.3755,2864.7952
24,0,25,0,Label 1,1.0,0.0,161.0,5864.0,2861.0,5881.0,2875.0,5871.7827,2867.5093
25,0,26,0,Label 1,1.0,0.0,333.0,6937.0,2861.0,6956.0,2889.0,6946.3906,2874.7478
26,0,27,0,Label 1,1.0,0.0,298.0,4894.0,2866.0,4909.0,2891.0,4901.1206,2878.49
27,0,28,0,Label 1,1.0,0.0,17.0,6382.0,2873.0,6388.0,2877.0,6384.353,2874.5881
28,0,29,0,Label 1,1.0,0.0,63.0,7485.0,2874.0,7493.0,2886.0,7488.5396,2879.365
29,0,30,0,Label 1,1.0,0.0,217.0,7844.0,2887.0,7860.0,2905.0,7851.0415,2895.5208
30,0,31,0,Label 1,1.0,0.0,43.0,4171.0,2893.0,4176.0,2903.0,4173.0234,2897.3953
31,0,32,0,Label 1,1.0,0.0,333.0,4436.0,2896.0,4461.0,2923.0,4447.5283,2909.6997
32,0,33,0,Label 1,1.0,0.0,226.0,6055.0,2910.0,6073.0,2929.0,6062.2876,2919.2036
33,0,34,0,Label 1,1.0,0.0,119.0,6283.0,2919.0,6298.0,2933.0,6289.6973,2925.8486
34,0,35,0,Label 1,1.0,0.0,11.0,7509.0,2920.0,7512.0,2924.0,7509.909,2921.6365
35,0,36,0,Label 1,1.0,0.0,298.0,5936.0,2925.0,5963.0,2940.0,5949.3623,2932.2651
36,0,37,0,Label 1,1.0,0.0,171.0,6957.0,2927.0,6975.0,2942.0,6966.047,2934.2046
37,0,38,0,Label 1,1.0,0.0,234.0,4572.0,2931.0,4596.0,2948.0,4582.376,2939.53
38,0,39,0,Label 1,1.0,0.0,26.0,5649.0,2932.0,5658.0,2936.0,5652.885,2933.6155
39,0,40,0,Label 1,1.0,0.0,185.0,4919.0,2942.0,4946.0,2951.0,4931.908,2946.692
40,0,41,0,Label 1,1.0,0.0,206.0,5579.0,2954.0,5593.0,2974.0,5585.665,2963.9224
41,0,42,0,Label 1,1.0,0.0,378.0,6348.0,2963.0,6365.0,2999.0,6354.3467,2982.0557
42,0,43,0,Label 1,1.0,0.0,27.0,4043.0,2972.0,4049.0,2979.0,4045.5557,2974.963
43,0,44,0,Label 1,1.0,0.0,378.0,4423.0,2995.0,4443.0,3022.0,4432.8174,3008.7512
44,0,45,0,Label 1,1.0,0.0,76.0,7171.0,2996.0,7179.0,3010.0,7174.763,3002.1316
45,0,46,0,Label 1,1.0,0.0,256.0,7247.0,3002.0,7264.0,3026.0,7254.2656,3014.2656
46,0,47,0,Label 1,1.0,0.0,443.0,6867.0,3012.0,6890.0,3040.0,6877.72,3025.4153
47,0,48,0,Label 1,1.0,0.0,257.0,7699.0,3012.0,7718.0,3029.0,7707.3384,3020.1245
48,0,49,0,Label 1,1.0,0.0,201.0,5064.0,3014.0,5079.0,3031.0,5071.6367,3022.4727
49,0,50,0,Label 1,1.0,0.0,303.0,7340.0,3026.0,7367.0,3046.0,7352.409,3036.0198
50,0,51,0,Label 1,1.0,0.0,54.0,4900.0,3038.0,4911.0,3044.0,4905.074,3040.074
51,0,52,0,Label 1,1.0,0.0,95.0,7066.0,3061.0,7074.0,3078.0,7069.8315,3068.5579
52,0,53,0,Label 1,1.0,0.0,389.0,4153.0,3096.0,4174.0,3121.0,4162.967,3108.6323
53,0,54,0,Label 1,1.0,0.0,160.0,5355.0,3121.0,5378.0,3134.0,5366.2314,3126.9
54,0,55,0,Label 1,1.0,0.0,105.0,5848.0,3125.0,5860.0,3137.0,5854.124,3130.4
55,0,56,0,Label 1,1.0,0.0,303.0,6020.0,3132.0,6039.0,3159.0,6028.5015,3145.0496
56,0,57,0,Label 1,1.0,0.0,313.0,4592.0,3135.0,4612.0,3167.0,4600.8306,3150.1086
57,0,58,0,Label 1,1.0,0.0,328.0,7337.0,3147.0,7353.0,3179.0,7344.171,3161.872
58,0,59,0,Label 1,1.0,0.0,213.0,7026.0,3148.0,7045.0,3165.0,7035.0186,3156.0657
59,0,60,0,Label 1,1.0,0.0,190.0,6177.0,3153.0,6200.0,3166.0,6189.8423,3159.4421
60,0,61,0,Label 1,1.0,0.0,291.0,7283.0,3159.0,7310.0,3186.0,7296.33,3171.883
61,0,62,0,Label 1,1.0,0.0,373.0,7409.0,3161.0,7436.0,3180.0,7420.386,3169.5925
62,0,63,0,Label 1,1.0,0.0,131.0,4551.0,3166.0,4572.0,3177.0,4560.634,3170.687
63,0,64,0,Label 1,1.0,0.0,309.0,5422.0,3169.0,5444.0,3190.0,5432.052,3179.149
64,0,65,0,Label 1,1.0,0.0,196.0,6969.0,3170.0,6985.0,3185.0,6976.281,3176.7397
65,0,66,0,Label 1,1.0,0.0,77.0,7224.0,3172.0,7231.0,3188.0,7226.857,3180.5845
66,0,67,0,Label 1,1.0,0.0,197.0,5268.0,3173.0,5285.0,3193.0,5275.8984,3182.6194
67,0,68,0,Label 1,1.0,0.0,279.0,5337.0,3176.0,5361.0,3192.0,5349.029,3183.7383
68,0,69,0,Label 1,1.0,0.0,12.0,4485.0,3183.0,4489.0,3187.0,4486.3335,3184.6667
69,0,70,0,Label 1,1.0,0.0,94.0,4385.0,3187.0,4396.0,3198.0,4390.3726,3191.8618
70,0,71,0,Label 1,1.0,0.0,436.0,4351.0,3193.0,4383.0,3220.0,4367.9106,3205.8418
71,0,72,0,Label 1,1.0,0.0,181.0,7300.0,3193.0,7313.0,3213.0,7306.2817,3202.4143
72,0,73,0,Label 1,1.0,0.0,214.0,7980.0,3199.0,7999.0,3214.0,7990.028,3205.5562
73,0,74,0,Label 1,1.0,0.0,36.0,5985.0,3200.0,5992.0,3208.0,5988.1113,3202.9722
74,0,75,0,Label 1,1.0,0.0,323.0,6088.0,3200.0,6106.0,3223.0,6095.2383,3211.1177
75,0,76,0,Label 1,1.0,0.0,78.0,7101.0,3200.0,7112.0,3211.0,7105.7437,3205.218
76,0,77,0,Label 1,1.0,0.0,132.0,4886.0,3212.0,4897.0,3228.0,4890.659,3219.803
77,0,78,0,Label 1,1.0,0.0,24.0,5647.0,3218.0,5651.0,3225.0,5648.625,3221.2083
78,0,79,0,Label 1,1.0,0.0,207.0,4428.0,3219.0,4450.0,3231.0,4438.3286,3224.599
79,0,80,0,Label 1,1.0,0.0,147.0,7645.0,3223.0,7658.0,3241.0,7650.9116,3231.7415
80,0,81,0,Label 1,1.0,0.0,44.0,7799.0,3225.0,7807.0,3234.0,7802.523,3229.2273
81,0,82,0,Label 1,1.0,0.0,122.0,4012.0,3228.0,4027.0,3240.0,4018.5574,3233.8853
82,0,83,0,Label 1,1.0,0.0,364.0,5407.0,3231.0,5434.0,3253.0,5421.4644,3242.6292
83,0,84,0,Label 1,1.0,0.0,140.0,4729.0,3233.0,4743.0,3246.0,4735.7285,3239.0215
84,0,85,0,Label 1,1.0,0.0,59.0,4878.0,3234.0,4885.0,3246.0,4880.8306,3239.1526
85,0,86,0,Label 1,1.0,0.0,22.0,5632.0,3238.0,5638.0,3242.0,5634.727,3239.5
86,0,87,0,Label 1,1.0,0.0,281.0,5187.0,3250.0,5207.0,3268.0,5196.0854,3259.3772
87,0,88,0,Label 1,1.0,0.0,288.0,7532.0,3251.0,7554.0,3273.0,7542.222,3261.6875
88,0,89,0,Label 1,1.0,0.0,340.0,5436.0,3264.0,5454.0,3290.0,5444.818,3276.106
89,0,90,0,Label 1,1.0,0.0,455.0,4774.0,3268.0,4796.0,3301.0,4784.174,3283.8901
90,0,91,0,Label 1,1.0,0.0,385.0,5530.0,3270.0,5550.0,3295.0,5539.475,3281.8623
91,0,92,0,Label 1,1.0,0.0,184.0,5870.0,3276.0,5881.0,3298.0,5875.076,3286.913
92,0,93,0,Label 1,1.0,0.0,179.0,4338.0,3277.0,4357.0,3296.0,4345.654,3287.38
93,0,94,0,Label 1,1.0,0.0,213.0,7229.0,3288.0,7244.0,3309.0,7236.1406,3297.8638
94,0,95,0,Label 1,1.0,0.0,222.0,5454.0,3289.0,5473.0,3305.0,5463.099,3297.5
95,0,96,0,Label 1,1.0,0.0,402.0,5011.0,3292.0,5028.0,3326.0,5017.8384,3308.234
96,0,97,0,Label 1,1.0,0.0,237.0,3761.0,3294.0,3777.0,3320.0,3769.021,3307.5527
97,0,98,0,Label 1,1.0,0.0,284.0,5236.0,3296.0,5255.0,3321.0,5244.2256,3306.4612
98,0,99,0,Label 1,1.0,0.0,172.0,7513.0,3296.0,7526.0,3314.0,7518.93,3305.0408
99,0,100,0,Label 1,1.0,0.0,251.0,7422.0,3298.0,7442.0,3313.0,7431.4146,3304.8406
100,0,101,0,Label 1,1.0,0.0,346.0,6976.0,3304.0,7001.0,3327.0,6987.8354,3315.1099
101,0,102,0,Label 1,1.0,0.0,277.0,5420.0,3311.0,5442.0,3334.0,5431.2925,3322.6245
102,0,103,0,Label 1,1.0,0.0,37.0,6201.0,3311.0,6210.0,3318.0,6204.5947,3314.2163
103,0,104,0,Label 1,1.0,0.0,238.0,4192.0,3312.0,4208.0,3334.0,4199.4536,3321.9453
104,0,105,0,Label 1,1.0,0.0,310.0,7293.0,3313.0,7316.0,3333.0,7302.5195,3321.4128
105,0,106,0,Label 1,1.0,0.0,198.0,5973.0,3317.0,5989.0,3334.0,5980.1465,3325.2173
106,0,107,0,Label 1,1.0,0.0,158.0,5993.0,3332.0,6011.0,3343.0,6001.4365,3337.1265
107,0,108,0,Label 1,1.0,0.0,283.0,3687.0,3334.0,3706.0,3355.0,3695.4983,3344.8162
108,0,109,0,Label 1,1.0,0.0,320.0,4944.0,3336.0,4971.0,3353.0,4956.341,3344.4
109,0,110,0,Label 1,1.0,0.0,356.0,5157.0,3342.0,5172.0,3371.0,5163.8794,3355.5422
110,0,111,0,Label 1,1.0,0.0,450.0,3420.0,3349.0,3445.0,3375.0,3431.9556,3361.3777
111,0,112,0,Label 1,1.0,0.0,272.0,5692.0,3353.0,5707.0,3376.0,5699.0884,3363.8567
112,0,113,0,Label 1,1.0,0.0,473.0,7230.0,3353.0,7248.0,3396.0,7238.412,3371.4165
113,0,114,0,Label 1,1.0,0.0,137.0,5955.0,3356.0,5965.0,3375.0,5959.9487,3365.606
114,0,115,0,Label 1,1.0,0.0,304.0,7367.0,3359.0,7387.0,3383.0,7377.0327,3371.217
115,0,116,0,Label 1,1.0,0.0,85.0,4829.0,3361.0,4838.0,3373.0,4832.318,3366.2705
116,0,117,0,Label 1,1.0,0.0,266.0,4106.0,3366.0,4123.0,3392.0,4114.5376,3377.7932
117,0,118,0,Label 1,1.0,0.0,509.0,4928.0,3366.0,4953.0,3398.0,4939.391,3380.8213
118,0,119,0,Label 1,1.0,0.0,261.0,6232.0,3366.0,6249.0,3391.0,6239.5825,3379.111
119,0,120,0,Label 1,1.0,0.0,227.0,3736.0,3367.0,3757.0,3381.0,3746.1895,3373.2422
120,0,121,0,Label 1,1.0,0.0,323.0,5574.0,3370.0,5591.0,3394.0,5582.5664,3380.3345
121,0,122,0,Label 1,1.0,0.0,350.0,5205.0,3372.0,5226.0,3392.0,5214.983,3381.1257
122,0,123,0,Label 1,1.0,0.0,125.0,5819.0,3376.0,5831.0,3393.0,5824.704,3383.736
123,0,124,0,Label 1,1.0,0.0,378.0,6370.0,3383.0,6389.0,3410.0,6379.2114,3396.2222
124,0,125,0,Label 1,1.0,0.0,46.0,6035.0,3384.0,6041.0,3395.0,6036.8696,3388.5
125,0,126,0,Label 1,1.0,0.0,77.0,5340.0,3387.0,5350.0,3398.0,5344.3247,3391.5974
126,0,127,0,Label 1,1.0,0.0,164.0,6142.0,3396.0,6153.0,3414.0,6146.6646,3404.4878
127,0,128,0,Label 1,1.0,0.0,86.0,6024.0,3397.0,6035.0,3408.0,6029.1045,3402.3489
128,0,129,0,Label 1,1.0,0.0,367.0,6975.0,3402.0,6998.0,3423.0,6986.455,3412.2507
129,0,130,0,Label 1,1.0,0.0,563.0,5135.0,3404.0,5154.0,3443.0,5144.4814,3422.4192
130,0,131,0,Label 1,1.0,0.0,147.0,5775.0,3407.0,5791.0,3420.0,5782.5645,3412.7483
131,0,132,0,Label 1,1.0,0.0,186.0,5846.0,3409.0,5861.0,3426.0,5853.532,3416.7043
132,0,133,0,Label 1,1.0,0.0,405.0,7497.0,3409.0,7518.0,3438.0,7506.7505,3424.5803
133,0,134,0,Label 1,1.0,0.0,191.0,5708.0,3414.0,5723.0,3438.0,5714.7485,3425.618
134,0,135,0,Label 1,1.0,0.0,90.0,6205.0,3417.0,6221.0,3426.0,6211.489,3420.3333
135,0,136,0,Label 1,1.0,0.0,352.0,3307.0,3426.0,3333.0,3448.0,3319.1108,3437.0596
136,0,137,0,Label 1,1.0,0.0,363.0,5366.0,3438.0,5385.0,3466.0,5374.9175,3450.146
137,0,138,0,Label 1,1.0,0.0,166.0,6585.0,3440.0,6599.0,3456.0,6591.211,3447.8796
138,0,139,0,Label 1,1.0,0.0,207.0,3923.0,3444.0,3936.0,3468.0,3929.425,3456.1208
139,0,140,0,Label 1,1.0,0.0,305.0,6721.0,3446.0,6735.0,3479.0,6728.272,3459.672
140,0,141,0,Label 1,1.0,0.0,128.0,6348.0,3456.0,6360.0,3473.0,6352.6094,3463.8828
141,0,142,0,Label 1,1.0,0.0,330.0,3269.0,3457.0,3289.0,3480.0,3279.1697,3468.9636
142,0,143,0,Label 1,1.0,0.0,277.0,7008.0,3457.0,7028.0,3480.0,7018.5776,3467.2888
143,0,144,0,Label 1,1.0,0.0,255.0,3386.0,3462.0,3407.0,3479.0,3395.549,3470.9058
144,0,145,0,Label 1,1.0,0.0,347.0,5252.0,3462.0,5279.0,3487.0,5265.5015,3475.2969
145,0,146,0,Label 1,1.0,0.0,222.0,5906.0,3464.0,5931.0,3475.0,5917.869,3468.8738
146,0,147,0,Label 1,1.0,0.0,333.0,7313.0,3465.0,7334.0,3495.0,7322.042,3476.88
147,0,148,0,Label 1,1.0,0.0,170.0,4554.0,3477.0,4572.0,3494.0,4562.7646,3485.2646
148,0,149,0,Label 1,1.0,0.0,294.0,3144.0,3482.0,3172.0,3496.0,3157.3945,3488.8708
149,0,150,0,Label 1,1.0,0.0,27.0,7503.0,3486.0,7515.0,3492.0,7508.148,3488.0
150,0,151,0,Label 1,1.0,0.0,13.0,5197.0,3488.0,5201.0,3494.0,5198.615,3490.3845
151,0,152,0,Label 1,1.0,0.0,362.0,7762.0,3492.0,7787.0,3520.0,7775.453,3504.0027
152,0,153,0,Label 1,1.0,0.0,132.0,7879.0,3499.0,7896.0,3513.0,7886.742,3505.3635
153,0,154,0,Label 1,1.0,0.0,145.0,3525.0,3501.0,3545.0,3519.0,3535.5103,3511.0688
154,0,155,0,Label 1,1.0,0.0,11.0,6986.0,3504.0,6989.0,3508.0,6987.091,3505.6365
155,0,156,0,Label 1,1.0,0.0,199.0,7434.0,3510.0,7456.0,3524.0,7444.5225,3516.7288
156,0,157,0,Label 1,1.0,0.0,319.0,5963.0,3517.0,5991.0,3539.0,5976.5107,3527.351
157,0,158,0,Label 1,1.0,0.0,215.0,5301.0,3521.0,5323.0,3539.0,5310.7812,3529.7302
158,0,159,0,Label 1,1.0,0.0,18.0,4123.0,3529.0,4128.0,3534.0,4125.1665,3530.7222
159,0,160,0,Label 1,1.0,0.0,380.0,6915.0,3537.0,6939.0,3559.0,6926.4,3547.358
160,0,161,0,Label 1,1.0,0.0,259.0,4036.0,3539.0,4056.0,3559.0,4045.2395,3548.7258
161,0,162,0,Label 1,1.0,0.0,225.0,6881.0,3542.0,6900.0,3558.0,6890.729,3548.9778
162,0,163,0,Label 1,1.0,0.0,136.0,5455.0,3544.0,5468.0,3560.0,5461.375,3550.9854
163,0,164,0,Label 1,1.0,0.0,394.0,5163.0,3551.0,5190.0,3578.0,5177.315,3565.2183
164,0,165,0,Label 1,1.0,0.0,349.0,5093.0,3552.0,5109.0,3583.0,5099.848,3567.7651
165,0,166,0,Label 1,1.0,0.0,309.0,4399.0,3554.0,4415.0,3582.0,4407.259,3569.5955
166,0,167,0,Label 1,1.0,0.0,254.0,5809.0,3564.0,5823.0,3592.0,5815.7915,3577.0867
167,0,168,0,Label 1,1.0,0.0,267.0,6599.0,3568.0,6632.0,3583.0,6612.2173,3576.326
168,0,169,0,Label 1,1.0,0.0,479.0,7102.0,3568.0,7147.0,3593.0,7128.7974,3579.933
169,0,170,0,Label 1,1.0,0.0,302.0,5191.0,3575.0,5216.0,3593.0,5204.6357,3582.7185
170,0,171,0,Label 1,1.0,0.0,219.0,7550.0,3579.0,7567.0,3596.0,7557.639,3586.5525
171,0,172,0,Label 1,1.0,0.0,317.0,7798.0,3579.0,7811.0,3611.0,7803.7476,3594.6277
172,0,173,0,Label 1,1.0,0.0,304.0,5958.0,3585.0,5978.0,3604.0,5967.595,3594.273
173,0,174,0,Label 1,1.0,0.0,264.0,6852.0,3586.0,6868.0,3620.0,6858.091,3605.606
174,0,175,0,Label 1,1.0,0.0,25.0,5524.0,3589.0,5531.0,3595.0,5527.12,3591.28
175,0,176,0,Label 1,1.0,0.0,189.0,6291.0,3592.0,6310.0,3606.0,6299.757,3598.492
176,0,177,0,Label 1,1.0,0.0,113.0,4034.0,3604.0,4047.0,3615.0,4040.1858,3609.2212
177,0,178,0,Label 1,1.0,0.0,317.0,6606.0,3605.0,6621.0,3633.0,6612.9336,3618.1987
178,0,179,0,Label 1,1.0,0.0,117.0,3924.0,3611.0,3937.0,3624.0,3930.5728,3617.5386
179,0,180,0,Label 1,1.0,0.0,478.0,5408.0,3613.0,5431.0,3643.0,5419.2764,3626.684
180,0,181,0,Label 1,1.0,0.0,346.0,2905.0,3618.0,2924.0,3643.0,2913.9192,3629.9768
181,0,182,0,Label 1,1.0,0.0,153.0,6804.0,3629.0,6815.0,3651.0,6808.4116,3639.9216
182,0,183,0,Label 1,1.0,0.0,151.0,6627.0,3630.0,6635.0,3654.0,6630.5693,3642.4834
183,0,184,0,Label 1,1.0,0.0,503.0,3527.0,3631.0,3549.0,3666.0,3538.2266,3648.2524
184,0,185,0,Label 1,1.0,0.0,22.0,4044.0,3631.0,4047.0,3639.0,4045.0908,3634.5
185,0,186,0,Label 1,1.0,0.0,26.0,6255.0,3633.0,6261.0,3639.0,6257.269,3635.1538
186,0,187,0,Label 1,1.0,0.0,408.0,5900.0,3634.0,5928.0,3656.0,5913.924,3644.799
187,0,188,0,Label 1,1.0,0.0,19.0,3527.0,3638.0,3531.0,3646.0,3528.6316,3642.0
188,0,189,0,Label 1,1.0,0.0,192.0,6519.0,3639.0,6532.0,3659.0,6525.354,3648.0886
189,0,190,0,Label 1,1.0,0.0,366.0,3114.0,3647.0,3141.0,3669.0,3127.8962,3656.6804
190,0,191,0,Label 1,1.0,0.0,281.0,7770.0,3647.0,7786.0,3671.0,7777.872,3657.3381
191,0,192,0,Label 1,1.0,0.0,126.0,6121.0,3650.0,6132.0,3666.0,6126.4683,3656.8333
192,0,193,0,Label 1,1.0,0.0,12.0,7172.0,3671.0,7175.0,3677.0,7173.25,3673.3333
193,0,194,0,Label 1,1.0,0.0,260.0,4068.0,3685.0,4093.0,3701.0,4080.5461,3692.3384
194,0,195,0,Label 1,1.0,0.0,269.0,3006.0,3692.0,3039.0,3717.0,3023.3792,3706.2231
195,0,196,0,Label 1,1.0,0.0,174.0,4816.0,3695.0,4832.0,3711.0,4823.437,3702.2415
196,0,197,0,Label 1,1.0,0.0,377.0,4847.0,3695.0,4871.0,3718.0,4859.2466,3706.6685
197,0,198,0,Label 1,1.0,0.0,134.0,4346.0,3698.0,4361.0,3714.0,4352.5522,3705.6343
198,0,199,0,Label 1,1.0,0.0,269.0,2964.0,3700.0,2982.0,3724.0,2972.896,3711.067
199,0,200,0,Label 1,1.0,0.0,281.0,3178.0,3714.0,3194.0,3743.0,3184.5088,3729.0356
200,0,201,0,Label 1,1.0,0.0,108.0,6203.0,3714.0,6214.0,3733.0,6206.9814,3722.0833
201,0,202,0,Label 1,1.0,0.0,41.0,6702.0,3714.0,6709.0,3723.0,6705.049,3718.0977
202,0,203,0,Label 1,1.0,0.0,161.0,7715.0,3732.0,7736.0,3743.0,7724.1987,3737.1738
203,0,204,0,Label 1,1.0,0.0,64.0,4595.0,3754.0,4606.0,3762.0,4600.047,3757.1875
204,0,205,0,Label 1,1.0,0.0,99.0,3965.0,3756.0,3973.0,3778.0,3968.3435,3767.3838
205,0,206,0,Label 1,1.0,0.0,29.0,6051.0,3757.0,6059.0,3763.0,6054.0347,3759.3447
206,0,207,0,Label 1,1.0,0.0,80.0,6987.0,3785.0,7002.0,3799.0,6994.8,3790.075
207,0,208,0,Label 1,1.0,0.0,210.0,8300.0,3791.0,8315.0,3808.0,8307.01,3799.5476
208,0,209,0,Label 1,1.0,0.0,281.0,6496.0,3795.0,6515.0,3814.0,6505.1353,3804.1387
209,0,210,0,Label 1,1.0,0.0,193.0,3179.0,3800.0,3197.0,3821.0,3186.114,3810.2642
210,0,211,0,Label 1,1.0,0.0,127.0,6624.0,3800.0,6647.0,3807.0,6634.567,3802.4487
211,0,212,0,Label 1,1.0,0.0,25.0,4365.0,3805.0,4371.0,3810.0,4367.4,3806.76
212,0,213,0,Label 1,1.0,0.0,79.0,4960.0,3809.0,4969.0,3829.0,4963.747,3817.5696
213,0,214,0,Label 1,1.0,0.0,15.0,3928.0,3818.0,3935.0,3822.0,3931.0,3819.6
214,0,215,0,Label 1,1.0,0.0,130.0,7781.0,3828.0,7791.0,3846.0,7785.746,3836.2615
215,0,216,0,Label 1,1.0,0.0,275.0,7529.0,3831.0,7549.0,3860.0,7537.48,3845.1492
216,0,217,0,Label 1,1.0,0.0,361.0,4408.0,3842.0,4438.0,3863.0,4422.828,3852.867
217,0,218,0,Label 1,1.0,0.0,166.0,6088.0,3843.0,6100.0,3862.0,6093.3794,3851.8674
218,0,219,0,Label 1,1.0,0.0,170.0,4823.0,3845.0,4834.0,3866.0,4828.0884,3854.5176
219,0,220,0,Label 1,1.0,0.0,188.0,4023.0,3847.0,4038.0,3866.0,4030.0903,3855.1863
220,0,221,0,Label 1,1.0,0.0,269.0,4298.0,3847.0,4313.0,3876.0,4304.8364,3861.1301
221,0,222,0,Label 1,1.0,0.0,178.0,5564.0,3851.0,5579.0,3870.0,5570.607,3859.8428
222,0,223,0,Label 1,1.0,0.0,253.0,6142.0,3866.0,6158.0,3888.0,6149.49,3875.6917
223,0,224,0,Label 1,1.0,0.0,477.0,7781.0,3866.0,7800.0,3907.0,7790.652,3884.4402
224,0,225,0,Label 1,1.0,0.0,16.0,8203.0,3866.0,8207.0,3871.0,8204.6875,3867.9375
225,0,226,0,Label 1,1.0,0.0,174.0,8219.0,3869.0,8232.0,3886.0,8224.856,3876.839
226,0,227,0,Label 1,1.0,0.0,261.0,6037.0,3873.0,6053.0,3897.0,6044.793,3883.7893
227,0,228,0,Label 1,1.0,0.0,93.0,5906.0,3876.0,5920.0,3885.0,5912.613,3879.9785
228,0,229,0,Label 1,1.0,0.0,341.0,5068.0,3883.0,5099.0,3900.0,5081.8945,3891.8416
229,0,230,0,Label 1,1.0,0.0,213.0,3261.0,3884.0,3275.0,3906.0,3267.446,3895.0
230,0,231,0,Label 1,1.0,0.0,288.0,6536.0,3890.0,6552.0,3913.0,6543.3335,3901.6562
231,0,232,0,Label 1,1.0,0.0,57.0,4934.0,3894.0,4943.0,3905.0,4937.7017,3899.2104
232,0,233,0,Label 1,1.0,0.0,248.0,4130.0,3921.0,4149.0,3942.0,4139.1006,3929.8267
233,0,234,0,Label 1,1.0,0.0,15.0,8110.0,3928.0,8114.0,3933.0,8111.533,3930.3333
234,0,235,0,Label 1,1.0,0.0,331.0,6206.0,3930.0,6234.0,3947.0,6218.7974,3937.3474
235,0,236,0,Label 1,1.0,0.0,20.0,8102.0,3939.0,8107.0,3945.0,8103.8,3941.65
236,0,237,0,Label 1,1.0,0.0,268.0,8213.0,3950.0,8231.0,3969.0,8221.844,3959.0076
237,0,238,0,Label 1,1.0,0.0,88.0,3250.0,3952.0,3261.0,3962.0,3254.7273,3955.9773
238,0,239,0,Label 1,1.0,0.0,480.0,6668.0,3954.0,6691.0,3985.0,6678.952,3969.4563
239,0,240,0,Label 1,1.0,0.0,173.0,3969.0,3970.0,3982.0,3988.0,3974.6821,3978.3123
240,0,241,0,Label 1,1.0,0.0,462.0,7079.0,3973.0,7101.0,4021.0,7088.364,3998.2922
241,0,242,0,Label 1,1.0,0.0,32.0,8090.0,3978.0,8096.0,3986.0,8092.5,3981.5938
242,0,243,0,Label 1,1.0,0.0,203.0,3796.0,3992.0,3814.0,4008.0,3804.9802,4000.1724
243,0,244,0,Label 1,1.0,0.0,163.0,6655.0,4000.0,6668.0,4020.0,6660.6562,4009.086
