object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Label 1,Probability of Label 2,Size in pixels,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Center of the object_0,Center of the object_1
25,0,26,0,Label 1,1.0,0.0,332.0,9591.0,3531.0,9611.0,3554.0,9601.048,3542.1987
26,0,27,0,Label 1,1.0,0.0,367.0,14630.0,3552.0,14659.0,3580.0,14645.313,3566.632
27,0,28,0,Label 1,1.0,0.0,144.0,10706.0,3588.0,10718.0,3604.0,10711.8955,3596.0208
28,0,29,0,Label 1,1.0,0.0,298.0,11521.0,3663.0,11539.0,3685.0,11529.497,3673.4731
29,0,30,0,Label 1,1.0,0.0,207.0,9377.0,3668.0,9393.0,3685.0,9384.415,3676.1401
30,0,31,0,Label 1,1.0,0.0,281.0,9922.0,3725.0,9938.0,3751.0,9929.018,3736.42
31,0,32,0,Label 1,1.0,0.0,315.0,10145.0,3787.0,10161.0,3812.0,10152.698,3799.349
32,0,33,0,Label 1,1.0,0.0,352.0,9264.0,3794.0,9287.0,3817.0,9275.77,3805.4885
33,0,34,0,Label 1,1.0,0.0,227.0,15177.0,3837.0,15193.0,3856.0,15185.04,3846.6035
34,0,35,0,Label 1,1.0,0.0,403.0,13472.0,3867.0,13487.0,3901.0,13479.097,3883.0918
35,0,36,0,Label 1,1.0,0.0,256.0,10338.0,3922.0,10354.0,3942.0,10345.738,3931.0117
36,0,37,0,Label 1,1.0,0.0,313.0,14904.0,4089.0,14928.0,4112.0,14916.128,4098.575
37,0,38,0,Label 1,1.0,0.0,368.0,16521.0,4100.0,16544.0,4125.0,16531.527,4112.0786
38,0,39,0,Label 1,1.0,0.0,321.0,10048.0,4112.0,10075.0,4127.0,10060.851,4118.234
39,0,40,0,Label 1,1.0,0.0,227.0,12987.0,4123.0,13005.0,4139.0,12995.63,4130.5024
40,0,41,0,Label 1,1.0,0.0,50.0,13042.0,4163.0,13052.0,4170.0,13046.86,4166.46
41,0,42,0,Label 1,1.0,0.0,153.0,14787.0,4216.0,14805.0,4227.0,14795.209,4220.8433
42,0,43,0,Label 1,1.0,0.0,333.0,13736.0,4217.0,13755.0,4242.0,13745.709,4228.2104
43,0,44,0,Label 1,1.0,0.0,24.0,9538.0,4226.0,9545.0,4232.0,9540.75,4228.0
44,0,45,0,Label 1,1.0,0.0,33.0,17280.0,4243.0,17287.0,4249.0,17283.182,4245.4243
45,0,46,0,Label 1,1.0,0.0,301.0,15330.0,4286.0,15353.0,4305.0,15340.937,4295.1626
46,0,47,0,Label 1,1.0,0.0,234.0,13049.0,4320.0,13065.0,4340.0,13056.684,4329.641
47,0,48,0,Label 1,1.0,0.0,266.0,15413.0,4362.0,15427.0,4387.0,15419.263,4373.763
48,0,49,0,Label 1,1.0,0.0,195.0,16162.0,4403.0,16183.0,4415.0,16172.072,4408.2617
49,0,50,0,Label 1,1.0,0.0,308.0,10225.0,4449.0,10241.0,4474.0,10233.007,4460.724
50,0,51,0,Label 1,1.0,0.0,262.0,14483.0,4495.0,14495.0,4524.0,14489.054,4510.4272
51,0,52,0,Label 1,1.0,0.0,308.0,9914.0,4524.0,9934.0,4546.0,9923.77,4535.107
52,0,53,0,Label 1,1.0,0.0,319.0,16131.0,4543.0,16144.0,4577.0,16136.969,4559.5703
53,0,54,0,Label 1,1.0,0.0,192.0,13774.0,4607.0,13788.0,4626.0,13779.87,4616.0054
54,0,55,0,Label 1,1.0,0.0,338.0,14710.0,4634.0,14736.0,4655.0,14724.574,4644.651
55,0,56,0,Label 1,1.0,0.0,220.0,12386.0,4661.0,12401.0,4681.0,12393.041,4670.577
56,0,57,0,Label 1,1.0,0.0,251.0,10951.0,4773.0,10967.0,4796.0,10958.322,4784.3706
57,0,58,0,Label 1,1.0,0.0,203.0,11177.0,4785.0,11197.0,4801.0,11186.6455,4791.9556
58,0,59,0,Label 1,1.0,0.0,236.0,11100.0,4813.0,11114.0,4833.0,11106.305,4822.8516
59,0,60,0,Label 1,1.0,0.0,24.0,11201.0,4822.0,11206.0,4828.0,11202.833,4824.4585
60,0,61,0,Label 1,1.0,0.0,101.0,11923.0,4940.0,11934.0,4952.0,11928.06,4945.5645
61,0,62,0,Label 1,1.0,0.0,124.0,9089.0,4955.0,9102.0,4968.0,9095.049,4961.1533
62,0,63,0,Label 1,1.0,0.0,286.0,16033.0,5022.0,16053.0,5042.0,16042.119,5030.423
63,0,64,0,Label 1,1.0,0.0,197.0,10183.0,5065.0,10196.0,5085.0,10188.675,5074.0713
64,0,65,0,Label 1,1.0,0.0,158.0,11560.0,5067.0,11576.0,5081.0,11568.456,5073.038
65,0,66,0,Label 1,1.0,0.0,298.0,10488.0,5076.0,10517.0,5091.0,10502.503,5083.5435
66,0,67,0,Label 1,1.0,0.0,190.0,13056.0,5111.0,13069.0,5130.0,13061.984,5119.795
67,0,68,0,Label 1,1.0,0.0,236.0,12174.0,5170.0,12190.0,5192.0,12181.297,5180.6865
68,0,69,0,Label 1,1.0,0.0,293.0,11782.0,5241.0,11802.0,5261.0,11791.73,5250.314
69,0,70,0,Label 1,1.0,0.0,127.0,13317.0,5250.0,13332.0,5261.0,13324.229,5254.929
70,0,71,0,Label 1,1.0,0.0,38.0,10244.0,5261.0,10252.0,5268.0,10247.605,5264.0527
71,0,72,0,Label 1,1.0,0.0,61.0,13094.0,5267.0,13105.0,5276.0,13097.754,5270.3276
72,0,73,0,Label 1,1.0,0.0,262.0,17606.0,5352.0,17622.0,5377.0,17613.088,5364.397
73,0,74,0,Label 1,1.0,0.0,352.0,12260.0,5376.0,12282.0,5397.0,12269.918,5385.713
74,0,75,0,Label 1,1.0,0.0,109.0,14167.0,5426.0,14176.0,5441.0,14170.844,5432.945
75,0,76,0,Label 1,1.0,0.0,279.0,10411.0,5433.0,10423.0,5462.0,10416.545,5447.6704
76,0,77,0,Label 1,1.0,0.0,260.0,9131.0,5443.0,9151.0,5461.0,9141.419,5452.0615
77,0,78,0,Label 1,1.0,0.0,31.0,9355.0,5451.0,9363.0,5457.0,9358.581,5453.5806
78,0,79,0,Label 1,1.0,0.0,108.0,14322.0,5467.0,14334.0,5478.0,14327.676,5472.1294
79,0,80,0,Label 1,1.0,0.0,203.0,8942.0,5481.0,8962.0,5494.0,8951.492,5486.793
80,0,81,0,Label 1,1.0,0.0,286.0,9159.0,5495.0,9175.0,5521.0,9167.088,5507.762
81,0,82,0,Label 1,1.0,0.0,306.0,13995.0,5532.0,14018.0,5553.0,14005.902,5542.134
82,0,83,0,Label 1,1.0,0.0,47.0,8681.0,5536.0,8689.0,5544.0,8684.361,5539.766
83,0,84,0,Label 1,1.0,0.0,235.0,10188.0,5541.0,10199.0,5567.0,10192.731,5552.8467
84,0,85,0,Label 1,1.0,0.0,251.0,16365.0,5561.0,16386.0,5578.0,16374.992,5569.1436
85,0,86,0,Label 1,1.0,0.0,306.0,16772.0,5624.0,16790.0,5650.0,16780.053,5636.0654
86,0,87,0,Label 1,1.0,0.0,262.0,8563.0,5639.0,8587.0,5656.0,8574.31,5646.744
87,0,88,0,Label 1,1.0,0.0,38.0,15060.0,5648.0,15070.0,5653.0,15064.185,5649.9736
88,0,89,0,Label 1,1.0,0.0,258.0,13185.0,5661.0,13202.0,5681.0,13192.268,5670.6514
89,0,90,0,Label 1,1.0,0.0,142.0,17989.0,5768.0,18001.0,5784.0,17994.654,5775.7676
90,0,91,0,Label 1,1.0,0.0,256.0,9380.0,5801.0,9400.0,5818.0,9389.863,5808.9844
91,0,92,0,Label 1,1.0,0.0,328.0,10166.0,5817.0,10179.0,5849.0,10172.783,5833.128
92,0,93,0,Label 1,1.0,0.0,364.0,12518.0,5852.0,12540.0,5876.0,12528.371,5863.7554
93,0,94,0,Label 1,1.0,0.0,214.0,17054.0,5860.0,17070.0,5877.0,17061.195,5867.7944
94,0,95,0,Label 1,1.0,0.0,287.0,9371.0,5883.0,9393.0,5900.0,9382.436,5891.272
95,0,96,0,Label 1,1.0,0.0,235.0,15563.0,5887.0,15580.0,5904.0,15571.123,5894.9487
96,0,97,0,Label 1,1.0,0.0,309.0,14817.0,5907.0,14842.0,5923.0,14828.434,5914.0
97,0,98,0,Label 1,1.0,0.0,232.0,14109.0,5925.0,14127.0,5942.0,14116.944,5933.448
98,0,99,0,Label 1,1.0,0.0,275.0,10276.0,5951.0,10293.0,5972.0,10283.222,5960.938
99,0,100,0,Label 1,1.0,0.0,291.0,10650.0,5969.0,10666.0,5993.0,10657.082,5980.615
100,0,101,0,Label 1,1.0,0.0,356.0,13974.0,6013.0,13990.0,6045.0,13981.264,6028.1743
101,0,102,0,Label 1,1.0,0.0,251.0,8951.0,6062.0,8968.0,6083.0,8958.693,6072.725
102,0,103,0,Label 1,1.0,0.0,64.0,14051.0,6118.0,14059.0,6129.0,14054.422,6123.203
103,0,104,0,Label 1,1.0,0.0,232.0,10252.0,6159.0,10275.0,6172.0,10263.039,6165.5386
104,0,105,0,Label 1,1.0,0.0,231.0,10018.0,6184.0,10040.0,6198.0,10028.381,6190.589
105,0,106,0,Label 1,1.0,0.0,91.0,15924.0,6191.0,15934.0,6204.0,15929.088,6197.659
106,0,107,0,Label 1,1.0,0.0,99.0,13045.0,6200.0,13057.0,6211.0,13050.525,6205.313
107,0,108,0,Label 1,1.0,0.0,130.0,16301.0,6208.0,16312.0,6223.0,16306.185,6214.777
108,0,109,0,Label 1,1.0,0.0,89.0,8176.0,6221.0,8185.0,6234.0,8179.6294,6227.1685
109,0,110,0,Label 1,1.0,0.0,427.0,8498.0,6319.0,8535.0,6337.0,8516.211,6327.3115
110,0,111,0,Label 1,1.0,0.0,236.0,18427.0,6326.0,18453.0,6345.0,18438.809,6334.839
111,0,112,0,Label 1,1.0,0.0,303.0,10403.0,6390.0,10418.0,6416.0,10409.687,6402.914
112,0,113,0,Label 1,1.0,0.0,106.0,10036.0,6403.0,10052.0,6413.0,10043.651,6407.132
113,0,114,0,Label 1,1.0,0.0,233.0,15062.0,6420.0,15083.0,6434.0,15071.957,6426.2534
114,0,115,0,Label 1,1.0,0.0,284.0,13444.0,6426.0,13466.0,6444.0,13455.211,6433.4155
115,0,116,0,Label 1,1.0,0.0,245.0,13250.0,6468.0,13265.0,6488.0,13256.923,6477.347
116,0,117,0,Label 1,1.0,0.0,40.0,11607.0,6494.0,11617.0,6499.0,11611.725,6495.95
117,0,118,0,Label 1,1.0,0.0,71.0,9985.0,6497.0,9995.0,6506.0,9988.943,6500.845
118,0,119,0,Label 1,1.0,0.0,325.0,12345.0,6502.0,12367.0,6521.0,12355.172,6510.603
119,0,120,0,Label 1,1.0,0.0,286.0,12981.0,6582.0,12995.0,6609.0,12987.43,6594.6816
120,0,121,0,Label 1,1.0,0.0,142.0,12882.0,6633.0,12893.0,6649.0,12887.092,6640.5776
121,0,122,0,Label 1,1.0,0.0,180.0,16177.0,6674.0,16191.0,6691.0,16183.033,6681.589
122,0,123,0,Label 1,1.0,0.0,179.0,15969.0,6692.0,15984.0,6706.0,15975.799,6698.285
123,0,124,0,Label 1,1.0,0.0,263.0,15291.0,6718.0,15308.0,6740.0,15299.783,6727.502
124,0,125,0,Label 1,1.0,0.0,300.0,11023.0,6724.0,11041.0,6746.0,11031.563,6735.17
125,0,126,0,Label 1,1.0,0.0,183.0,17555.0,6729.0,17572.0,6746.0,17561.988,6735.76
126,0,127,0,Label 1,1.0,0.0,268.0,18413.0,6735.0,18438.0,6754.0,18424.545,6743.795
127,0,128,0,Label 1,1.0,0.0,261.0,12807.0,6771.0,12831.0,6784.0,12818.532,6777.3906
128,0,129,0,Label 1,1.0,0.0,96.0,13535.0,6771.0,13545.0,6783.0,13539.323,6776.146
129,0,130,0,Label 1,1.0,0.0,130.0,11015.0,6835.0,11030.0,6848.0,11022.292,6840.354
130,0,131,0,Label 1,1.0,0.0,268.0,11834.0,6855.0,11853.0,6874.0,11842.127,6863.6753
131,0,132,0,Label 1,1.0,0.0,171.0,16740.0,6914.0,16757.0,6929.0,16748.012,6920.7134
132,0,133,0,Label 1,1.0,0.0,227.0,8708.0,6953.0,8727.0,6969.0,8716.978,6959.8896
133,0,134,0,Label 1,1.0,0.0,206.0,11104.0,7002.0,11118.0,7021.0,11110.281,7011.4756
134,0,135,0,Label 1,1.0,0.0,299.0,13565.0,7003.0,13582.0,7030.0,13573.288,7017.4917
135,0,136,0,Label 1,1.0,0.0,288.0,10303.0,7036.0,10322.0,7057.0,10312.198,7045.8228
136,0,137,0,Label 1,1.0,0.0,159.0,16442.0,7044.0,16460.0,7055.0,16450.402,7048.9937
137,0,138,0,Label 1,1.0,0.0,304.0,18114.0,7057.0,18141.0,7072.0,18126.756,7064.079
138,0,139,0,Label 1,1.0,0.0,105.0,18474.0,7081.0,18488.0,7091.0,18480.238,7085.8477
139,0,140,0,Label 1,1.0,0.0,257.0,9678.0,7084.0,9695.0,7105.0,9686.07,7093.848
140,0,141,0,Label 1,1.0,0.0,266.0,16032.0,7094.0,16052.0,7111.0,16042.459,7101.9473
141,0,142,0,Label 1,1.0,0.0,271.0,8709.0,7135.0,8727.0,7156.0,8717.469,7144.8486
142,0,143,0,Label 1,1.0,0.0,149.0,11965.0,7163.0,11982.0,7177.0,11973.007,7169.443
143,0,144,0,Label 1,1.0,0.0,70.0,8224.0,7167.0,8236.0,7175.0,8229.429,7170.657
144,0,145,0,Label 1,1.0,0.0,172.0,11245.0,7196.0,11261.0,7213.0,11252.8955,7204.0234
145,0,146,0,Label 1,1.0,0.0,160.0,15340.0,7205.0,15355.0,7220.0,15347.25,7212.1187
146,0,147,0,Label 1,1.0,0.0,243.0,17466.0,7252.0,17484.0,7274.0,17474.357,7262.8477
147,0,148,0,Label 1,1.0,0.0,277.0,17279.0,7331.0,17301.0,7347.0,17288.838,7338.419
148,0,149,0,Label 1,1.0,0.0,240.0,13832.0,7347.0,13849.0,7368.0,13840.175,7357.308
149,0,150,0,Label 1,1.0,0.0,201.0,11906.0,7367.0,11920.0,7385.0,11912.442,7375.408
150,0,151,0,Label 1,1.0,0.0,90.0,17874.0,7390.0,17885.0,7404.0,17878.59,7396.533
151,0,152,0,Label 1,1.0,0.0,209.0,14703.0,7402.0,14720.0,7419.0,14711.502,7410.2153
152,0,153,0,Label 1,1.0,0.0,248.0,8450.0,7413.0,8465.0,7434.0,8456.46,7423.246
153,0,154,0,Label 1,1.0,0.0,93.0,11703.0,7437.0,11711.0,7453.0,11706.753,7444.086
154,0,155,0,Label 1,1.0,0.0,109.0,18139.0,7449.0,18155.0,7459.0,18146.166,7453.807
155,0,156,0,Label 1,1.0,0.0,157.0,18160.0,7457.0,18174.0,7471.0,18166.771,7463.3247
156,0,157,0,Label 1,1.0,0.0,300.0,14013.0,7480.0,14039.0,7496.0,14024.583,7487.4565
157,0,158,0,Label 1,1.0,0.0,264.0,13356.0,7482.0,13373.0,7502.0,13363.428,7491.1816
158,0,159,0,Label 1,1.0,0.0,365.0,15496.0,7482.0,15517.0,7507.0,15506.537,7493.441
159,0,160,0,Label 1,1.0,0.0,55.0,10012.0,7483.0,10019.0,7493.0,10014.582,7487.5273
160,0,161,0,Label 1,1.0,0.0,43.0,18927.0,7530.0,18934.0,7539.0,18929.883,7533.6743
161,0,162,0,Label 1,1.0,0.0,182.0,10819.0,7545.0,10839.0,7559.0,10828.132,7551.588
162,0,163,0,Label 1,1.0,0.0,258.0,12054.0,7553.0,12073.0,7572.0,12063.644,7561.3604
163,0,164,0,Label 1,1.0,0.0,268.0,11354.0,7632.0,11378.0,7649.0,11365.06,7640.5933
164,0,165,0,Label 1,1.0,0.0,241.0,9891.0,7657.0,9912.0,7673.0,9900.074,7665.39
165,0,166,0,Label 1,1.0,0.0,173.0,14985.0,7743.0,14999.0,7759.0,14991.069,7750.977
166,0,167,0,Label 1,1.0,0.0,200.0,13892.0,7755.0,13907.0,7772.0,13899.165,7763.12
167,0,168,0,Label 1,1.0,0.0,179.0,17285.0,7793.0,17299.0,7812.0,17291.664,7801.8994
168,0,169,0,Label 1,1.0,0.0,107.0,12878.0,7821.0,12894.0,7836.0,12885.317,7827.6357
169,0,170,0,Label 1,1.0,0.0,311.0,9738.0,7823.0,9764.0,7839.0,9750.849,7830.2925
170,0,171,0,Label 1,1.0,0.0,131.0,16158.0,7839.0,16170.0,7853.0,16163.1,7845.626
171,0,172,0,Label 1,1.0,0.0,232.0,15526.0,7897.0,15544.0,7915.0,15534.246,7905.384
172,0,173,0,Label 1,1.0,0.0,148.0,18564.0,7921.0,18575.0,7940.0,18568.906,7930.2905
173,0,174,0,Label 1,1.0,0.0,274.0,17146.0,7922.0,17166.0,7940.0,17155.617,7930.522
174,0,175,0,Label 1,1.0,0.0,48.0,17495.0,7929.0,17503.0,7938.0,17498.084,7933.125
175,0,176,0,Label 1,1.0,0.0,124.0,13031.0,7933.0,13041.0,7948.0,13035.089,7940.379
176,0,177,0,Label 1,1.0,0.0,171.0,8460.0,7937.0,8475.0,7952.0,8467.1,7943.725
177,0,178,0,Label 1,1.0,0.0,53.0,12696.0,7949.0,12702.0,7962.0,12698.208,7955.2266
178,0,179,0,Label 1,1.0,0.0,106.0,13913.0,7967.0,13925.0,7979.0,13918.472,7972.4907
179,0,180,0,Label 1,1.0,0.0,198.0,12874.0,7997.0,12893.0,8011.0,12883.54,8004.4697
180,0,181,0,Label 1,1.0,0.0,29.0,14330.0,8003.0,14335.0,8010.0,14331.862,8006.241
181,0,182,0,Label 1,1.0,0.0,217.0,17823.0,8039.0,17840.0,8057.0,17831.068,8047.5854
182,0,183,0,Label 1,1.0,0.0,169.0,10506.0,8117.0,10521.0,8134.0,10512.953,8125.083
183,0,184,0,Label 1,1.0,0.0,238.0,17577.0,8123.0,17595.0,8140.0,17585.87,8130.9873
184,0,185,0,Label 1,1.0,0.0,168.0,11052.0,8153.0,11066.0,8169.0,11058.69,8160.4463
185,0,186,0,Label 1,1.0,0.0,184.0,11145.0,8158.0,11163.0,8172.0,11153.555,8164.6904
186,0,187,0,Label 1,1.0,0.0,288.0,8388.0,8159.0,8409.0,8179.0,8398.59,8168.2085
187,0,188,0,Label 1,1.0,0.0,177.0,9252.0,8169.0,9267.0,8188.0,9259.282,8177.8306
188,0,189,0,Label 1,1.0,0.0,217.0,9316.0,8177.0,9339.0,8193.0,9326.885,8184.7188
189,0,190,0,Label 1,1.0,0.0,269.0,9909.0,8189.0,9929.0,8208.0,9918.483,8198.07
190,0,191,0,Label 1,1.0,0.0,340.0,17756.0,8288.0,17781.0,8306.0,17768.244,8296.962
191,0,192,0,Label 1,1.0,0.0,217.0,9010.0,8293.0,9025.0,8311.0,9017.023,8301.419
192,0,193,0,Label 1,1.0,0.0,310.0,17513.0,8343.0,17533.0,8362.0,17522.035,8352.174
193,0,194,0,Label 1,1.0,0.0,118.0,13825.0,8385.0,13837.0,8398.0,13830.017,8390.898
194,0,195,0,Label 1,1.0,0.0,307.0,10302.0,8389.0,10323.0,8409.0,10312.261,8399.059
195,0,196,0,Label 1,1.0,0.0,94.0,8538.0,8422.0,8549.0,8432.0,8543.0,8426.447
196,0,197,0,Label 1,1.0,0.0,282.0,15851.0,8477.0,15871.0,8497.0,15859.837,8486.024
197,0,198,0,Label 1,1.0,0.0,172.0,13440.0,8491.0,13456.0,8506.0,13447.319,8497.878
198,0,199,0,Label 1,1.0,0.0,316.0,11852.0,8535.0,11869.0,8560.0,11859.819,8546.778
199,0,200,0,Label 1,1.0,0.0,124.0,16364.0,8624.0,16377.0,8637.0,16370.201,8630.233
200,0,201,0,Label 1,1.0,0.0,212.0,14013.0,8627.0,14030.0,8646.0,14021.188,8636.655
201,0,202,0,Label 1,1.0,0.0,274.0,8848.0,8633.0,8866.0,8652.0,8856.376,8641.843
202,0,203,0,Label 1,1.0,0.0,313.0,15984.0,8640.0,16003.0,8662.0,15992.588,8650.013
203,0,204,0,Label 1,1.0,0.0,179.0,15157.0,8702.0,15177.0,8716.0,15166.341,8709.246
204,0,205,0,Label 1,1.0,0.0,253.0,8870.0,8919.0,8891.0,8935.0,8880.241,8926.589
205,0,206,0,Label 1,1.0,0.0,107.0,14181.0,8919.0,14194.0,8931.0,14187.047,8924.402
206,0,207,0,Label 1,1.0,0.0,173.0,15810.0,8961.0,15827.0,8974.0,15818.208,8966.821
207,0,208,0,Label 1,1.0,0.0,183.0,14396.0,8963.0,14406.0,8985.0,14400.388,8973.945
208,0,209,0,Label 1,1.0,0.0,260.0,9138.0,8982.0,9155.0,9003.0,9145.369,8992.288
209,0,210,0,Label 1,1.0,0.0,227.0,8355.0,9075.0,8370.0,9098.0,8361.344,9086.212
210,0,211,0,Label 1,1.0,0.0,262.0,14538.0,9078.0,14555.0,9099.0,14546.226,9088.046
211,0,212,0,Label 1,1.0,0.0,14.0,13727.0,9109.0,13732.0,9113.0,13728.929,9110.143
212,0,213,0,Label 1,1.0,0.0,282.0,9149.0,9122.0,9169.0,9143.0,9158.061,9130.72
213,0,214,0,Label 1,1.0,0.0,227.0,10779.0,9208.0,10792.0,9229.0,10784.727,9218.009
214,0,215,0,Label 1,1.0,0.0,287.0,16454.0,9270.0,16473.0,9293.0,16462.781,9280.809
215,0,216,0,Label 1,1.0,0.0,286.0,16625.0,9308.0,16643.0,9331.0,16634.008,9319.909
216,0,217,0,Label 1,1.0,0.0,159.0,11244.0,9314.0,11255.0,9334.0,11249.019,9323.61
217,0,218,0,Label 1,1.0,0.0,298.0,12159.0,9334.0,12179.0,9354.0,12168.1045,9343.671
218,0,219,0,Label 1,1.0,0.0,150.0,10992.0,9399.0,11006.0,9412.0,10998.773,9405.307
219,0,220,0,Label 1,1.0,0.0,133.0,15297.0,9429.0,15314.0,9443.0,15304.722,9435.557
220,0,221,0,Label 1,1.0,0.0,295.0,16113.0,9461.0,16137.0,9478.0,16124.346,9470.037
221,0,222,0,Label 1,1.0,0.0,242.0,13473.0,9486.0,13490.0,9504.0,13481.265,9494.591
222,0,223,0,Label 1,1.0,0.0,281.0,10275.0,9556.0,10294.0,9574.0,10284.245,9564.555
223,0,224,0,Label 1,1.0,0.0,90.0,11240.0,9578.0,11249.0,9592.0,11244.145,9585.0
224,0,225,0,Label 1,1.0,0.0,141.0,12806.0,9628.0,12817.0,9647.0,12811.454,9637.476
225,0,226,0,Label 1,1.0,0.0,224.0,9632.0,9665.0,9650.0,9682.0,9639.491,9672.696
226,0,227,0,Label 1,1.0,0.0,288.0,10535.0,9687.0,10554.0,9710.0,10544.132,9698.236
227,0,228,0,Label 1,1.0,0.0,293.0,13365.0,9717.0,13383.0,9740.0,13373.283,9728.287
228,0,229,0,Label 1,1.0,0.0,205.0,13724.0,9817.0,13740.0,9835.0,13731.756,9825.264
229,0,230,0,Label 1,1.0,0.0,148.0,11371.0,9850.0,11384.0,9867.0,11377.419,9857.824
230,0,231,0,Label 1,1.0,0.0,234.0,11659.0,9983.0,11675.0,10002.0,11666.457,9992.06
231,0,232,0,Label 1,1.0,0.0,161.0,9958.0,10017.0,9970.0,10033.0,9963.603,10024.528
232,0,233,0,Label 1,1.0,0.0,209.0,10175.0,10094.0,10190.0,10113.0,10181.899,10102.985
233,0,234,0,Label 1,1.0,0.0,291.0,10590.0,10150.0,10608.0,10170.0,10599.072,10159.446
234,0,235,0,Label 1,1.0,0.0,269.0,12397.0,10215.0,12414.0,10236.0,12404.725,10225.383
235,0,236,0,Label 1,1.0,0.0,172.0,14045.0,10222.0,14061.0,10237.0,14052.547,10228.965
236,0,237,0,Label 1,1.0,0.0,164.0,10318.0,10328.0,10334.0,10341.0,10325.598,10333.945
237,0,238,0,Label 1,1.0,0.0,200.0,13784.0,10356.0,13800.0,10373.0,13791.785,10363.895
238,0,239,0,Label 1,1.0,0.0,307.0,13576.0,10399.0,13600.0,10422.0,13587.713,10410.241
239,0,240,0,Label 1,1.0,0.0,134.0,12180.0,10439.0,12193.0,10454.0,12186.164,10445.56
240,0,241,0,Label 1,1.0,0.0,142.0,9716.0,10466.0,9730.0,10479.0,9722.268,10471.43
241,0,242,0,Label 1,1.0,0.0,237.0,14284.0,10475.0,14300.0,10494.0,14291.987,10483.667
242,0,243,0,Label 1,1.0,0.0,290.0,12726.0,10582.0,12748.0,10603.0,12736.342,10592.431
243,0,244,0,Label 1,1.0,0.0,115.0,12945.0,10699.0,12957.0,10712.0,12950.018,10705.0
244,0,245,0,Label 1,1.0,0.0,228.0,12037.0,10902.0,12057.0,10918.0,12046.912,10909.491
245,0,246,0,Label 1,1.0,0.0,167.0,10891.0,10942.0,10907.0,10956.0,10898.82,10948.467
246,0,247,0,Label 1,1.0,0.0,161.0,12919.0,10951.0,12932.0,10967.0,12924.956,10958.832
247,0,248,0,Label 1,1.0,0.0,141.0,12233.0,10988.0,12246.0,11003.0,12239.348,10994.787
